id,fileName,genre,feeling,Arousal,Attention,Certainty,Commitment,Dominance,Enjoyment,Identity,Obstruction,Safety,Valence,Familiarity,url,A,B,C,D,E,F,G,H,I,J,K,L,M
1508,ito5ELbyyxs_0.mp3,F,"39% Dreamy, 25% Calm, relaxing, serene, 21% Awe-inspiring, amazing, 21% Beautiful, 18% Romantic, loving, 18% Transcendent, mystical, 14% Eerie, mysterious, 14% Entrancing, 11% Compassionate, sympathetic, 11% Joyful, cheerful, 7% Energizing, pump-up, 7% Goose bumps, 7% Sad, depressing, 4% Anxious, tense, 4% Bittersweet, 4% Euphoric, ecstatic, 4% Proud, strong, 4% Scary, fearful, 4% Tender, longing",4.6,4.7,4.5,4.7,4.1,5.1,4.4,4.0,5.7,5.5,4.6,https://www.youtube.com/watch?v=ito5ELbyyxs,0.0,0.0,0.04,0.21,0.25,0.39,0.07,0.0,0.0,0.11,0.07,0.04,0.0
1509,iw_c6JTVC2A_12.mp3,E,"39% Calm, relaxing, serene, 25% Sad, depressing, 21% Dreamy, 18% Beautiful, 18% Compassionate, sympathetic, 18% Romantic, loving, 14% Bittersweet, 11% Eerie, mysterious, 11% Erotic, desirous, 7% Anxious, tense, 7% Entrancing, 7% Painful, 7% Tender, longing, 4% Annoying, 4% Energizing, pump-up, 4% Indignant, defiant, 4% Joyful, cheerful",4.8,5.8,4.9,4.8,3.6,6.2,5.6,3.5,5.2,5.5,5.4,https://www.youtube.com/watch?v=iw_c6JTVC2A,0.0,0.04,0.07,0.18,0.39,0.21,0.04,0.11,0.04,0.04,0.25,0.0,0.0
1510,iw_c6JTVC2A_51.mp3,E,"29% Romantic, loving, 26% Calm, relaxing, serene, 24% Dreamy, 24% Tender, longing, 21% Beautiful, 18% Compassionate, sympathetic, 16% Bittersweet, 16% Sad, depressing, 8% Awe-inspiring, amazing, 8% Erotic, desirous, 5% Eerie, mysterious, 5% Entrancing, 5% Euphoric, ecstatic, 5% Goose bumps, 5% Painful, 3% Annoying, 3% Exciting, 3% Joyful, cheerful, 3% Nauseating, revolting",3.9,4.5,4.5,4.3,4.0,4.1,4.2,4.9,5.6,4.1,4.5,https://www.youtube.com/watch?v=iw_c6JTVC2A,0.0,0.03,0.0,0.21,0.26,0.24,0.0,0.08,0.0,0.03,0.16,0.0,0.0
1511,ixw_bLVUL34_42.mp3,G,"51% Energizing, pump-up, 27% Exciting, 22% Joyful, cheerful, 11% Anxious, tense, 11% Entrancing, 11% Euphoric, ecstatic, 8% Amusing, 8% Annoying, 5% Eerie, mysterious, 3% Bittersweet, 3% Erotic, desirous, 3% Goose bumps, 3% Painful, 3% Proud, strong, 3% Romantic, loving, 3% Transcendent, mystical, 3% Triumphant, heroic",5.4,4.6,4.9,3.5,5.4,5.3,4.5,3.4,4.7,4.9,4.3,https://www.youtube.com/watch?v=ixw_bLVUL34,0.08,0.08,0.11,0.0,0.0,0.0,0.51,0.03,0.0,0.22,0.0,0.0,0.03
1512,j-Fhx2IEztw_0.mp3,F,"35% Calm, relaxing, serene, 35% Dreamy, 30% Transcendent, mystical, 22% Eerie, mysterious, 19% Awe-inspiring, amazing, 19% Compassionate, sympathetic, 16% Beautiful, 11% Entrancing, 11% Sad, depressing, 8% Erotic, desirous, 8% Triumphant, heroic, 5% Scary, fearful, 3% Anxious, tense, 3% Bittersweet, 3% Euphoric, ecstatic, 3% Exciting, 3% Goose bumps, 3% Indignant, defiant, 3% Joyful, cheerful, 3% Nauseating, revolting, 3% Painful, 3% Proud, strong, 3% Romantic, loving, 3% Tender, longing",4.8,5.4,5.1,5.0,3.8,5.7,5.1,4.1,4.9,5.5,5.4,https://www.youtube.com/watch?v=j-Fhx2IEztw,0.0,0.0,0.03,0.16,0.35,0.35,0.0,0.08,0.03,0.03,0.11,0.05,0.08
1513,j4IhSVtLPqM_72.mp3,E,"47% Calm, relaxing, serene, 45% Romantic, loving, 37% Beautiful, 26% Sad, depressing, 24% Tender, longing, 18% Compassionate, sympathetic, 18% Dreamy, 8% Bittersweet, 8% Entrancing, 5% Awe-inspiring, amazing, 5% Joyful, cheerful, 5% Transcendent, mystical, 3% Amusing, 3% Angry, 3% Euphoric, ecstatic",5.5,6.1,5.9,5.0,4.7,5.2,5.2,2.8,6.3,6.3,4.8,https://www.youtube.com/watch?v=j4IhSVtLPqM,0.03,0.0,0.0,0.37,0.47,0.18,0.0,0.0,0.0,0.05,0.26,0.0,0.0
1514,j8KL63r9Zcw_105.mp3,D,"41% Beautiful, 35% Awe-inspiring, amazing, 32% Calm, relaxing, serene, 27% Sad, depressing, 24% Tender, longing, 19% Compassionate, sympathetic, 16% Dreamy, 14% Romantic, loving, 14% Transcendent, mystical, 11% Proud, strong, 8% Bittersweet, 5% Entrancing, 5% Euphoric, ecstatic, 5% Goose bumps, 5% Triumphant, heroic, 3% Amusing, 3% Anxious, tense, 3% Eerie, mysterious",4.5,5.9,5.6,6.5,3.5,5.1,5.9,3.5,6.5,5.1,6.1,https://www.youtube.com/watch?v=j8KL63r9Zcw,0.03,0.0,0.03,0.41,0.32,0.16,0.0,0.0,0.0,0.0,0.27,0.0,0.05
1515,jDNkHl6cToo_35.mp3,B,"50% Annoying, 19% Nauseating, revolting, 15% Eerie, mysterious, 15% Energizing, pump-up, 12% Amusing, 12% Painful, 8% Anxious, tense, 8% Erotic, desirous, 8% Exciting, 8% Goose bumps, 8% Scary, fearful, 4% Angry, 4% Calm, relaxing, serene, 4% Entrancing, 4% Euphoric, ecstatic, 4% Proud, strong, 4% Transcendent, mystical",4.2,4.0,3.6,3.4,4.6,2.6,3.2,5.7,3.5,2.9,2.9,https://www.youtube.com/watch?v=jDNkHl6cToo,0.12,0.5,0.08,0.0,0.04,0.0,0.15,0.08,0.0,0.0,0.0,0.08,0.0
1516,jELijDEPnLo_197.mp3,E,"43% Calm, relaxing, serene, 36% Beautiful, 29% Romantic, loving, 25% Compassionate, sympathetic, 21% Tender, longing, 11% Bittersweet, 11% Joyful, cheerful, 11% Sad, depressing, 7% Awe-inspiring, amazing, 7% Dreamy, 7% Eerie, mysterious, 4% Entrancing, 4% Goose bumps",6.4,5.7,6.0,5.4,5.1,6.0,5.6,4.2,6.7,6.9,5.6,https://www.youtube.com/watch?v=jELijDEPnLo,0.0,0.0,0.0,0.36,0.43,0.07,0.0,0.0,0.0,0.11,0.11,0.0,0.0
1517,jNvdh9Q6Qs0_0.mp3,J,"67% Joyful, cheerful, 37% Energizing, pump-up, 26% Amusing, 19% Calm, relaxing, serene, 15% Exciting, 15% Tender, longing, 11% Compassionate, sympathetic, 11% Entrancing, 11% Euphoric, ecstatic, 7% Beautiful, 7% Dreamy, 4% Awe-inspiring, amazing, 4% Bittersweet, 4% Romantic, loving, 4% Transcendent, mystical",5.9,5.0,5.8,5.4,3.7,6.1,5.6,3.0,6.2,7.4,5.1,https://www.youtube.com/watch?v=jNvdh9Q6Qs0,0.26,0.0,0.0,0.07,0.19,0.07,0.37,0.0,0.0,0.67,0.0,0.0,0.0
1518,jNvdh9Q6Qs0_13.mp3,J,"54% Joyful, cheerful, 32% Energizing, pump-up, 21% Exciting, 18% Amusing, 18% Calm, relaxing, serene, 14% Dreamy, 11% Beautiful, 11% Euphoric, ecstatic, 7% Entrancing, 4% Awe-inspiring, amazing, 4% Bittersweet",5.6,5.0,5.1,5.9,3.8,6.2,5.3,4.1,5.6,6.5,4.7,https://www.youtube.com/watch?v=jNvdh9Q6Qs0,0.18,0.0,0.0,0.11,0.18,0.14,0.32,0.0,0.0,0.54,0.0,0.0,0.0
1519,jPKgaKHII-Y_0.mp3,E,"43% Calm, relaxing, serene, 25% Romantic, loving, 25% Tender, longing, 11% Beautiful, 11% Compassionate, sympathetic, 11% Entrancing, 9% Dreamy, 9% Erotic, desirous, 9% Exciting, 7% Energizing, pump-up, 7% Joyful, cheerful, 7% Sad, depressing, 7% Transcendent, mystical, 5% Awe-inspiring, amazing, 5% Bittersweet, 5% Euphoric, ecstatic, 5% Indignant, defiant, 2% Amusing, 2% Annoying, 2% Eerie, mysterious, 2% Proud, strong",4.8,5.3,5.2,5.6,4.3,5.8,5.7,3.8,6.2,5.9,4.7,https://www.youtube.com/watch?v=jPKgaKHII-Y,0.02,0.02,0.0,0.11,0.43,0.09,0.07,0.09,0.05,0.07,0.07,0.0,0.0
1520,jQG53Su093Y_1.mp3,K,"33% Sad, depressing, 28% Dreamy, 25% Calm, relaxing, serene, 25% Compassionate, sympathetic, 22% Beautiful, 22% Eerie, mysterious, 19% Tender, longing, 14% Romantic, loving, 14% Transcendent, mystical, 11% Bittersweet, 6% Awe-inspiring, amazing, 3% Energizing, pump-up, 3% Exciting, 3% Joyful, cheerful, 3% Painful, 3% Proud, strong",4.9,5.3,5.3,5.8,4.2,5.3,5.1,4.4,5.1,4.8,5.3,https://www.youtube.com/watch?v=jQG53Su093Y,0.0,0.0,0.0,0.22,0.25,0.28,0.03,0.0,0.0,0.03,0.33,0.0,0.0
1521,jQG53Su093Y_1081.mp3,E,"34% Calm, relaxing, serene, 32% Tender, longing, 29% Dreamy, 26% Romantic, loving, 24% Sad, depressing, 18% Eerie, mysterious, 13% Entrancing, 11% Beautiful, 11% Compassionate, sympathetic, 8% Bittersweet, 5% Annoying, 5% Awe-inspiring, amazing, 5% Energizing, pump-up, 5% Euphoric, ecstatic, 5% Joyful, cheerful, 3% Amusing, 3% Erotic, desirous, 3% Goose bumps, 3% Painful, 3% Transcendent, mystical",4.9,5.9,6.0,5.4,4.9,6.2,5.1,3.6,5.8,6.0,5.7,https://www.youtube.com/watch?v=jQG53Su093Y,0.03,0.05,0.0,0.11,0.34,0.29,0.05,0.03,0.0,0.05,0.24,0.0,0.0
1522,jRpDuEgqQQQ_73.mp3,G,"34% Energizing, pump-up, 31% Exciting, 17% Joyful, cheerful, 14% Entrancing, 10% Amusing, 10% Beautiful, 10% Dreamy, 10% Romantic, loving, 7% Bittersweet, 7% Calm, relaxing, serene, 7% Compassionate, sympathetic, 7% Erotic, desirous, 7% Euphoric, ecstatic, 3% Anxious, tense, 3% Awe-inspiring, amazing, 3% Eerie, mysterious, 3% Indignant, defiant, 3% Sad, depressing, 3% Tender, longing",5.3,5.3,5.1,5.7,5.3,5.5,5.6,3.3,5.3,6.1,4.9,https://www.youtube.com/watch?v=jRpDuEgqQQQ,0.1,0.0,0.03,0.1,0.07,0.1,0.34,0.07,0.03,0.17,0.03,0.0,0.0
1523,jTW4DdVYKZs_5.mp3,F,"46% Dreamy, 32% Calm, relaxing, serene, 29% Eerie, mysterious, 29% Transcendent, mystical, 21% Entrancing, 18% Sad, depressing, 14% Beautiful, 14% Compassionate, sympathetic, 11% Euphoric, ecstatic, 11% Tender, longing, 7% Proud, strong, 4% Anxious, tense, 4% Bittersweet, 4% Exciting, 4% Joyful, cheerful, 4% Painful",4.3,5.5,4.3,5.5,3.2,5.2,4.9,3.5,5.6,5.4,3.6,https://www.youtube.com/watch?v=jTW4DdVYKZs,0.0,0.0,0.04,0.14,0.32,0.46,0.0,0.0,0.0,0.04,0.18,0.0,0.0
1524,jVO8sUrs-Pw_1.mp3,E,"33% Calm, relaxing, serene, 28% Tender, longing, 25% Beautiful, 25% Romantic, loving, 17% Bittersweet, 17% Compassionate, sympathetic, 17% Energizing, pump-up, 11% Dreamy, 6% Eerie, mysterious, 6% Entrancing, 6% Erotic, desirous, 6% Euphoric, ecstatic, 6% Joyful, cheerful, 6% Proud, strong, 3% Amusing, 3% Anxious, tense, 3% Exciting, 3% Painful, 3% Sad, depressing, 3% Transcendent, mystical",5.5,5.9,5.5,6.7,4.1,6.7,6.5,3.3,6.5,6.7,6.7,https://www.youtube.com/watch?v=jVO8sUrs-Pw,0.03,0.0,0.03,0.25,0.33,0.11,0.17,0.06,0.0,0.06,0.03,0.0,0.0
1525,jVgrJjAMFOA_0.mp3,E,"35% Calm, relaxing, serene, 19% Compassionate, sympathetic, 14% Entrancing, 14% Sad, depressing, 11% Dreamy, 11% Eerie, mysterious, 11% Transcendent, mystical, 8% Amusing, 8% Beautiful, 8% Bittersweet, 8% Romantic, loving, 8% Tender, longing, 5% Erotic, desirous, 5% Proud, strong, 3% Annoying, 3% Anxious, tense, 3% Awe-inspiring, amazing, 3% Energizing, pump-up, 3% Euphoric, ecstatic, 3% Exciting, 3% Indignant, defiant, 3% Joyful, cheerful, 3% Painful, 3% Scary, fearful",4.8,5.3,5.1,5.0,4.3,5.1,4.7,4.0,6.1,5.9,4.1,https://www.youtube.com/watch?v=jVgrJjAMFOA,0.08,0.03,0.03,0.08,0.35,0.11,0.03,0.05,0.03,0.03,0.14,0.03,0.0
1526,jWFb5z3kUSQ_193.mp3,F,"42% Eerie, mysterious, 34% Dreamy, 24% Entrancing, 21% Calm, relaxing, serene, 18% Transcendent, mystical, 11% Anxious, tense, 11% Beautiful, 11% Compassionate, sympathetic, 11% Erotic, desirous, 11% Sad, depressing, 8% Euphoric, ecstatic, 5% Bittersweet, 5% Exciting, 5% Goose bumps, 5% Indignant, defiant, 5% Romantic, loving, 5% Scary, fearful, 5% Tender, longing, 3% Angry, 3% Annoying, 3% Energizing, pump-up, 3% Painful, 3% Proud, strong, 3% Triumphant, heroic",5.3,5.6,5.2,4.1,4.2,6.0,4.3,3.8,5.5,5.6,4.7,https://www.youtube.com/watch?v=jWFb5z3kUSQ,0.0,0.03,0.11,0.11,0.21,0.34,0.03,0.11,0.05,0.0,0.11,0.05,0.03
1527,jXpTNZH1biI_1.mp3,M,"54% Triumphant, heroic, 40% Proud, strong, 31% Awe-inspiring, amazing, 29% Beautiful, 14% Joyful, cheerful, 11% Dreamy, 11% Energizing, pump-up, 9% Calm, relaxing, serene, 6% Bittersweet, 6% Compassionate, sympathetic, 6% Goose bumps, 6% Romantic, loving, 6% Tender, longing, 6% Transcendent, mystical, 3% Amusing, 3% Anxious, tense, 3% Entrancing, 3% Exciting, 3% Indignant, defiant, 3% Sad, depressing",6.8,6.1,6.7,6.2,6.4,5.5,6.9,2.7,6.2,5.5,6.4,https://www.youtube.com/watch?v=jXpTNZH1biI,0.03,0.0,0.03,0.29,0.09,0.11,0.11,0.0,0.03,0.14,0.03,0.0,0.54
1528,jXpTNZH1biI_15.mp3,M,"44% Triumphant, heroic, 41% Proud, strong, 33% Awe-inspiring, amazing, 19% Beautiful, 11% Calm, relaxing, serene, 11% Dreamy, 11% Transcendent, mystical, 7% Amusing, 7% Eerie, mysterious, 7% Joyful, cheerful, 4% Bittersweet, 4% Compassionate, sympathetic, 4% Energizing, pump-up, 4% Exciting, 4% Goose bumps, 4% Nauseating, revolting, 4% Romantic, loving, 4% Scary, fearful",5.9,6.7,7.1,5.9,5.7,5.6,6.2,3.7,6.3,6.1,7.0,https://www.youtube.com/watch?v=jXpTNZH1biI,0.07,0.0,0.0,0.19,0.11,0.11,0.04,0.0,0.0,0.07,0.0,0.04,0.44
1529,jalxpmC5ncc_37.mp3,F,"26% Calm, relaxing, serene, 26% Dreamy, 24% Compassionate, sympathetic, 18% Awe-inspiring, amazing, 18% Beautiful, 18% Sad, depressing, 13% Eerie, mysterious, 13% Transcendent, mystical, 11% Entrancing, 11% Proud, strong, 11% Tender, longing, 8% Bittersweet, 8% Scary, fearful, 8% Triumphant, heroic, 5% Amusing, 5% Energizing, pump-up, 5% Romantic, loving, 3% Anxious, tense, 3% Euphoric, ecstatic, 3% Exciting, 3% Goose bumps",3.9,5.6,5.3,4.4,3.3,4.5,4.0,3.9,5.1,5.1,3.8,https://www.youtube.com/watch?v=jalxpmC5ncc,0.05,0.0,0.03,0.18,0.26,0.26,0.05,0.0,0.0,0.0,0.18,0.08,0.08
1530,jbtel9K6fVY_86.mp3,M,"29% Awe-inspiring, amazing, 20% Triumphant, heroic, 17% Compassionate, sympathetic, 17% Dreamy, 14% Calm, relaxing, serene, 14% Transcendent, mystical, 11% Bittersweet, 11% Eerie, mysterious, 11% Proud, strong, 9% Beautiful, 9% Entrancing, 9% Romantic, loving, 9% Sad, depressing, 6% Energizing, pump-up, 6% Exciting, 6% Painful, 6% Tender, longing, 3% Goose bumps",4.6,5.0,5.4,6.0,4.8,5.3,4.9,4.2,5.4,4.7,4.6,https://www.youtube.com/watch?v=jbtel9K6fVY,0.0,0.0,0.0,0.09,0.14,0.17,0.06,0.0,0.0,0.0,0.09,0.0,0.2
1531,jccmHAOom8M_2065.mp3,E,"33% Calm, relaxing, serene, 33% Romantic, loving, 26% Tender, longing, 22% Compassionate, sympathetic, 19% Dreamy, 19% Sad, depressing, 11% Beautiful, 7% Bittersweet, 7% Painful, 4% Anxious, tense, 4% Eerie, mysterious, 4% Erotic, desirous, 4% Transcendent, mystical",5.3,5.7,5.8,4.9,4.5,5.7,4.5,3.9,5.9,6.0,5.2,https://www.youtube.com/watch?v=jccmHAOom8M,0.0,0.0,0.04,0.11,0.33,0.19,0.0,0.04,0.0,0.0,0.19,0.0,0.0
1532,jcghW36x6UM_37.mp3,G,"43% Energizing, pump-up, 30% Anxious, tense, 27% Exciting, 17% Triumphant, heroic, 13% Entrancing, 10% Euphoric, ecstatic, 7% Amusing, 7% Annoying, 7% Dreamy, 7% Indignant, defiant, 7% Joyful, cheerful, 7% Proud, strong, 7% Transcendent, mystical, 3% Awe-inspiring, amazing, 3% Beautiful, 3% Eerie, mysterious, 3% Erotic, desirous, 3% Goose bumps",6.8,4.5,5.1,3.8,6.6,4.5,4.5,4.7,4.1,4.6,5.2,https://www.youtube.com/watch?v=jcghW36x6UM,0.07,0.07,0.3,0.03,0.0,0.07,0.43,0.03,0.07,0.07,0.0,0.0,0.17
1533,jj8yRZjrQ-M_88.mp3,G,"46% Energizing, pump-up, 21% Entrancing, 18% Eerie, mysterious, 14% Exciting, 14% Joyful, cheerful, 11% Proud, strong, 7% Amusing, 7% Anxious, tense, 7% Euphoric, ecstatic, 7% Goose bumps, 7% Triumphant, heroic, 4% Angry, 4% Annoying, 4% Bittersweet, 4% Dreamy, 4% Erotic, desirous, 4% Indignant, defiant, 4% Transcendent, mystical",6.3,5.3,5.1,4.9,5.4,5.4,5.3,4.7,5.1,4.8,5.1,https://www.youtube.com/watch?v=jj8yRZjrQ-M,0.07,0.04,0.07,0.0,0.0,0.04,0.46,0.04,0.04,0.14,0.0,0.0,0.07
1534,jltBKUen1sw_33.mp3,J,"37% Energizing, pump-up, 31% Joyful, cheerful, 23% Entrancing, 11% Dreamy, 9% Calm, relaxing, serene, 9% Erotic, desirous, 9% Exciting, 6% Amusing, 6% Annoying, 6% Bittersweet, 6% Compassionate, sympathetic, 6% Euphoric, ecstatic, 6% Indignant, defiant, 6% Romantic, loving, 6% Transcendent, mystical, 3% Anxious, tense, 3% Awe-inspiring, amazing, 3% Eerie, mysterious, 3% Tender, longing, 3% Triumphant, heroic",5.9,5.3,5.3,4.7,4.3,5.5,5.5,3.3,6.4,6.1,4.7,https://www.youtube.com/watch?v=jltBKUen1sw,0.06,0.06,0.03,0.0,0.09,0.11,0.37,0.09,0.06,0.31,0.0,0.0,0.03
1535,jofNR_WkoCE_6.mp3,G,"37% Energizing, pump-up, 33% Exciting, 23% Annoying, 23% Joyful, cheerful, 10% Amusing, 10% Dreamy, 10% Entrancing, 7% Beautiful, 7% Bittersweet, 7% Eerie, mysterious, 7% Euphoric, ecstatic, 7% Painful, 3% Compassionate, sympathetic, 3% Nauseating, revolting, 3% Tender, longing, 3% Transcendent, mystical",5.9,4.5,4.9,4.0,5.0,4.9,3.8,3.9,4.5,4.3,5.9,https://www.youtube.com/watch?v=jofNR_WkoCE,0.1,0.23,0.0,0.07,0.0,0.1,0.37,0.0,0.0,0.23,0.0,0.0,0.0
1536,js2W5UDpQOs_21.mp3,E,"38% Calm, relaxing, serene, 31% Compassionate, sympathetic, 31% Sad, depressing, 19% Dreamy, 15% Beautiful, 15% Tender, longing, 8% Awe-inspiring, amazing, 8% Entrancing, 8% Romantic, loving, 4% Amusing, 4% Bittersweet, 4% Eerie, mysterious, 4% Energizing, pump-up, 4% Goose bumps, 4% Joyful, cheerful, 4% Painful, 4% Transcendent, mystical",3.8,5.6,5.3,5.5,3.1,6.3,4.5,3.3,6.1,5.9,4.3,https://www.youtube.com/watch?v=js2W5UDpQOs,0.04,0.0,0.0,0.15,0.38,0.19,0.04,0.0,0.0,0.04,0.31,0.0,0.0
1537,jv2WJMVPQi8_4.mp3,M,"41% Proud, strong, 33% Triumphant, heroic, 30% Awe-inspiring, amazing, 26% Indignant, defiant, 22% Scary, fearful, 19% Anxious, tense, 15% Exciting, 11% Entrancing, 11% Goose bumps, 7% Beautiful, 7% Eerie, mysterious, 7% Energizing, pump-up, 7% Sad, depressing, 4% Angry, 4% Bittersweet, 4% Dreamy, 4% Painful, 4% Transcendent, mystical",6.5,5.9,6.4,5.3,6.8,5.0,5.8,3.7,5.1,4.9,8.3,https://www.youtube.com/watch?v=jv2WJMVPQi8,0.0,0.0,0.19,0.07,0.0,0.04,0.07,0.0,0.26,0.0,0.07,0.22,0.33
1538,jwH1hD0-DoQ_13.mp3,J,"56% Joyful, cheerful, 52% Energizing, pump-up, 32% Exciting, 28% Amusing, 8% Entrancing, 8% Proud, strong, 4% Beautiful, 4% Eerie, mysterious, 4% Euphoric, ecstatic, 4% Indignant, defiant, 4% Romantic, loving, 4% Triumphant, heroic",7.1,6.1,5.4,5.8,5.9,6.1,6.2,3.3,6.7,7.1,6.5,https://www.youtube.com/watch?v=jwH1hD0-DoQ,0.28,0.0,0.0,0.04,0.0,0.0,0.52,0.0,0.04,0.56,0.0,0.0,0.04
1539,jzdiJ15BZT0_50.mp3,E,"41% Calm, relaxing, serene, 32% Beautiful, 30% Dreamy, 27% Romantic, loving, 24% Tender, longing, 22% Compassionate, sympathetic, 11% Energizing, pump-up, 11% Joyful, cheerful, 8% Entrancing, 8% Transcendent, mystical, 5% Awe-inspiring, amazing, 5% Bittersweet, 5% Exciting, 3% Annoying, 3% Anxious, tense, 3% Sad, depressing, 3% Scary, fearful",4.8,5.8,5.9,6.9,3.9,6.9,6.1,1.9,6.9,6.2,5.9,https://www.youtube.com/watch?v=jzdiJ15BZT0,0.0,0.03,0.03,0.32,0.41,0.3,0.11,0.0,0.0,0.11,0.03,0.03,0.0
1540,k0bp32opLxI_155.mp3,F,"45% Eerie, mysterious, 25% Sad, depressing, 25% Transcendent, mystical, 20% Calm, relaxing, serene, 20% Dreamy, 14% Goose bumps, 14% Scary, fearful, 11% Bittersweet, 11% Entrancing, 7% Anxious, tense, 7% Beautiful, 2% Amusing, 2% Annoying, 2% Awe-inspiring, amazing, 2% Compassionate, sympathetic, 2% Erotic, desirous, 2% Romantic, loving, 2% Tender, longing",4.0,4.8,4.9,4.7,3.1,5.4,4.5,4.6,4.7,5.1,5.2,https://www.youtube.com/watch?v=k0bp32opLxI,0.02,0.02,0.07,0.07,0.2,0.2,0.0,0.02,0.0,0.0,0.25,0.14,0.0
1541,k3Fa4lOQfbA_151.mp3,H,"44% Erotic, desirous, 26% Romantic, loving, 15% Calm, relaxing, serene, 11% Awe-inspiring, amazing, 11% Goose bumps, 11% Tender, longing, 7% Beautiful, 7% Compassionate, sympathetic, 7% Dreamy, 7% Eerie, mysterious, 7% Euphoric, ecstatic, 7% Nauseating, revolting, 4% Amusing, 4% Bittersweet, 4% Energizing, pump-up, 4% Entrancing, 4% Indignant, defiant, 4% Joyful, cheerful, 4% Proud, strong, 4% Transcendent, mystical",5.0,3.8,4.5,4.2,5.2,3.9,4.7,4.9,5.3,4.5,3.9,https://www.youtube.com/watch?v=k3Fa4lOQfbA,0.04,0.0,0.0,0.07,0.15,0.07,0.04,0.44,0.04,0.04,0.0,0.0,0.0
1542,k4V3Mo61fJM_192.mp3,G,"33% Exciting, 28% Energizing, pump-up, 14% Euphoric, ecstatic, 14% Joyful, cheerful, 14% Proud, strong, 14% Triumphant, heroic, 8% Calm, relaxing, serene, 8% Compassionate, sympathetic, 8% Tender, longing, 6% Awe-inspiring, amazing, 6% Bittersweet, 6% Entrancing, 6% Indignant, defiant, 6% Transcendent, mystical, 3% Amusing, 3% Dreamy, 3% Eerie, mysterious, 3% Romantic, loving, 3% Scary, fearful",7.0,5.6,6.1,4.4,6.1,6.3,5.1,3.3,5.2,6.6,7.4,https://www.youtube.com/watch?v=k4V3Mo61fJM,0.03,0.0,0.0,0.0,0.08,0.03,0.28,0.0,0.06,0.14,0.0,0.03,0.14
1543,k85mRPqvMbE_21.mp3,G,"77% Energizing, pump-up, 43% Exciting, 31% Joyful, cheerful, 20% Entrancing, 17% Euphoric, ecstatic, 11% Amusing, 9% Proud, strong, 9% Triumphant, heroic, 6% Anxious, tense, 3% Annoying, 3% Awe-inspiring, amazing, 3% Compassionate, sympathetic, 3% Erotic, desirous, 3% Nauseating, revolting, 3% Painful, 3% Sad, depressing",7.8,6.5,5.8,4.5,6.1,6.2,6.4,3.1,5.4,6.7,7.5,https://www.youtube.com/watch?v=k85mRPqvMbE,0.11,0.03,0.06,0.0,0.0,0.0,0.77,0.03,0.0,0.31,0.03,0.0,0.09
1544,kP218E7Ekuc_1.mp3,E,"46% Calm, relaxing, serene, 31% Dreamy, 23% Bittersweet, 19% Beautiful, 19% Tender, longing, 19% Transcendent, mystical, 15% Compassionate, sympathetic, 15% Sad, depressing, 12% Awe-inspiring, amazing, 12% Romantic, loving, 8% Anxious, tense, 8% Eerie, mysterious, 4% Annoying, 4% Entrancing, 4% Indignant, defiant, 4% Painful",4.7,6.1,5.7,5.2,4.5,4.7,4.8,4.1,5.7,5.0,5.1,https://www.youtube.com/watch?v=kP218E7Ekuc,0.0,0.04,0.08,0.19,0.46,0.31,0.0,0.0,0.04,0.0,0.15,0.0,0.0
1545,kP218E7Ekuc_50.mp3,E,"38% Calm, relaxing, serene, 30% Dreamy, 24% Compassionate, sympathetic, 22% Beautiful, 16% Awe-inspiring, amazing, 16% Bittersweet, 14% Romantic, loving, 14% Transcendent, mystical, 11% Tender, longing, 11% Triumphant, heroic, 8% Eerie, mysterious, 8% Sad, depressing, 5% Anxious, tense, 5% Energizing, pump-up, 5% Entrancing, 5% Erotic, desirous, 5% Exciting, 3% Amusing, 3% Euphoric, ecstatic, 3% Goose bumps, 3% Indignant, defiant, 3% Joyful, cheerful, 3% Painful, 3% Proud, strong",4.8,5.4,6.1,5.5,4.2,5.6,4.8,4.3,4.9,5.7,5.2,https://www.youtube.com/watch?v=kP218E7Ekuc,0.03,0.0,0.05,0.22,0.38,0.3,0.05,0.05,0.03,0.03,0.08,0.0,0.11
1546,kP218E7Ekuc_510.mp3,E,"38% Calm, relaxing, serene, 24% Beautiful, 17% Compassionate, sympathetic, 17% Sad, depressing, 10% Bittersweet, 10% Dreamy, 7% Awe-inspiring, amazing, 7% Entrancing, 7% Painful, 7% Proud, strong, 7% Romantic, loving, 3% Amusing, 3% Annoying, 3% Anxious, tense, 3% Eerie, mysterious, 3% Energizing, pump-up, 3% Erotic, desirous, 3% Tender, longing",4.3,5.3,5.1,6.1,4.3,5.5,5.6,3.6,6.3,5.2,4.8,https://www.youtube.com/watch?v=kP218E7Ekuc,0.03,0.03,0.03,0.24,0.38,0.1,0.03,0.03,0.0,0.0,0.17,0.0,0.0
